DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB11,2020,1140.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB11,2021,1137.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB11,2022,1144.5,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB12,2018,165.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB12,2019,166.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB12,2020,166.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB12,2021,167.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB12,2022,164.3,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB13,2018,200.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB13,2019,200.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB13,2020,200.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB13,2021,200.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB13,2022,203.1,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB14,2018,182.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB14,2019,183.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB14,2020,183.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB14,2021,183.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB14,2022,185.6,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB15,2018,104.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB15,2019,104.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB15,2020,104.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB15,2021,104.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB15,2022,104.8,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB17,2018,265.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB17,2019,265.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB17,2020,265.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB17,2021,265.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB17,2022,268.7,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB18,2018,293.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB18,2019,294.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB18,2020,294.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB18,2021,295.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB18,2022,300.3,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1A,2018,157.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1A,2019,157.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1A,2020,157.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1A,2021,158.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1A,2022,159.4,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1B,2018,204.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1B,2019,204.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1B,2020,204.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1B,2021,205.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1B,2022,208.0,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1C,2018,86.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1C,2019,86.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1C,2020,86.6,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1C,2021,86.6,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1D,2018,107.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1D,2019,107.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1D,2020,107.3,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB1D,2021,107.6,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB2,2018,108.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB2,2019,108.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB2,2020,108.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB2,2021,108.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB2,2022,110.5,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB21,2018,967.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB21,2019,974.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB21,2020,974.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB21,2021,974.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB21,2022,977.0,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB22,2018,96.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB22,2019,97.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB22,2020,97.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB22,2021,97.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB22,2022,98.6,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB23,2018,60.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB23,2019,60.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB23,2020,60.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB23,2021,61.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB23,2022,62.9,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB24,2018,66.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB24,2019,66.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB24,2020,66.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB24,2021,66.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB24,2022,67.3,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB25,2018,136.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB25,2019,136.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB25,2020,136.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB25,2021,137.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB25,2022,139.5,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3,2018,302.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3,2019,303.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3,2020,303.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3,2021,303.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3,2022,305.9,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB31,2018,1127.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB31,2019,1131.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB31,2020,1131.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB31,2021,1133.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB31,2022,1137.5,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB32,2018,712.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB32,2019,713.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB32,2020,713.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB32,2021,713.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB32,2022,716.1,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB33,2018,560.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB33,2019,563.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB33,2020,563.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB33,2021,563.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB33,2022,569.5,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB34,2018,2263.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB34,2019,2288.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB34,2020,2288.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB34,2021,2298.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB34,2022,2309.4,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB35,2018,2274.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB35,2019,2293.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB35,2020,2293.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB35,2021,2293.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB35,2022,2305.8,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB36,2018,455.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB36,2019,454.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB36,2020,454.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB36,2021,455.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB36,2022,459.3,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB37,2018,664.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB37,2019,660.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB37,2020,660.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB37,2021,659.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB37,2022,661.8,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB38,2018,1333.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB38,2019,1328.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB38,2020,1328.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB38,2021,1332.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB38,2022,1341.2,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB39,2018,792.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB39,2019,794.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB39,2020,794.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB39,2021,795.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB39,2022,802.4,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3A,2018,482.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3A,2019,481.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3A,2020,481.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3A,2021,480.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3A,2022,483.3,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3B,2018,220.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3B,2019,221.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3B,2020,221.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3B,2021,222.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3B,2022,225.9,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3C,2018,223.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3C,2019,223.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3C,2020,223.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3C,2021,223.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3C,2022,225.0,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3D,2018,116.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3D,2019,116.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3D,2020,116.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3D,2021,116.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3D,2022,117.7,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3E,2018,286.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3E,2019,286.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3E,2020,286.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3E,2021,286.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3E,2022,289.0,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3F,2018,165.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3F,2019,165.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3F,2020,165.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3F,2021,165.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3F,2022,168.0,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3G,2018,123.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3G,2019,122.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3G,2020,122.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3G,2021,122.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3G,2022,123.2,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3H,2018,172.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3H,2019,172.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3H,2020,172.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3H,2021,172.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3H,2022,174.9,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3I,2018,523.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3I,2019,525.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3I,2020,525.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3I,2021,526.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3I,2022,528.9,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3J,2018,355.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3J,2019,357.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3J,2020,357.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3J,2021,357.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3J,2022,361.6,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3K,2018,99.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3K,2019,99.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3K,2020,99.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3K,2021,99.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEB3K,2022,99.4,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC,2018,386.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC,2019,385.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC,2020,385.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC,2021,384.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC,2022,385.0,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC0,2018,386.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC0,2019,385.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC0,2020,385.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC0,2021,384.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC0,2022,385.0,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC01,2018,802.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC01,2019,801.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC01,2020,801.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC01,2021,798.3,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC01,2022,800.6,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC02,2018,186.8,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC02,2019,186.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC02,2020,186.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC02,2021,186.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC02,2022,187.6,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC03,2018,531.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC03,2019,527.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC03,2020,527.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC03,2021,525.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC03,2022,526.3,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC04,2018,426.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC04,2019,425.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC04,2020,425.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC04,2021,423.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC04,2022,425.1,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC05,2018,342.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC05,2019,340.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC05,2020,340.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC05,2021,339.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC05,2022,339.0,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC06,2018,184.9,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC06,2019,184.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC06,2020,184.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC06,2021,183.0,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DEC06,2022,182.6,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DED,2018,224.5,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DED,2019,224.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DED,2020,224.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DED,2021,223.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DED,2022,223.6,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DED2,2018,205.7,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DED2,2019,205.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DED2,2020,205.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DED2,2021,205.1,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DED2,2022,204.8,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DED21,2018,1706.4,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DED21,2019,1715.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DED21,2020,1715.2,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DED21,2021,1717.6,
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DED21,2022,1726.3,e
ESTAT:DEMO_R_D3DENS(1.0),26/03/24 23:00:00,A,PER_KM2,DED2C,2018,131.0,
